plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
374,175,22,pay_monthly_6,6,1229.17,1327.43,1621,2025-12-19,paid_off
375,177,44,pay_monthly_12,12,338.97,438.00,2962,2025-02-02,paid_off
376,177,43,pay_monthly_6,6,254.20,273.07,1505,2026-03-23,active
377,177,1,pay_in_3,3,350.09,350.09,0,2025-02-02,paid_off
378,177,43,pay_in_4,4,449.33,449.33,0,2026-05-10,active
379,177,23,pay_monthly_12,12,960.43,1187.02,2392,2026-02-09,active
380,177,45,pay_in_4,4,185.97,185.97,0,2026-03-18,paid_off
381,178,16,pay_in_4,4,515.16,515.16,0,2025-10-02,paid_off
382,178,28,pay_in_3,3,414.23,414.23,0,2026-06-09,delinquent
383,178,21,pay_monthly_12,12,1143.81,1471.31,2903,2026-02-23,active
384,178,25,pay_in_4,4,998.47,998.47,0,2026-02-17,paid_off
385,179,52,pay_in_3,3,141.86,141.86,0,2026-04-22,delinquent
386,180,18,pay_in_4,4,527.16,527.16,0,2026-03-27,paid_off
387,180,37,pay_in_4,4,57.99,57.99,0,2026-05-23,active
388,180,31,pay_monthly_6,6,349.17,384.76,2067,2025-05-09,paid_off
389,180,52,pay_in_4,4,102.78,102.78,0,2025-02-28,paid_off
390,180,25,pay_in_4,4,233.09,233.09,0,2026-02-19,defaulted
391,181,44,pay_monthly_12,12,323.80,409.58,2686,2025-08-22,defaulted
392,181,36,pay_in_4,4,142.71,142.71,0,2025-11-27,paid_off
393,181,15,pay_monthly_6,6,542.53,599.92,2145,2026-03-21,active
394,183,46,pay_in_4,4,159.26,159.26,0,2025-09-03,paid_off
395,184,9,pay_in_4,4,1032.46,1032.46,0,2025-05-18,paid_off
396,184,33,pay_in_4,4,489.41,489.41,0,2026-05-03,delinquent
397,185,10,pay_in_4,4,645.16,645.16,0,2025-10-12,paid_off
398,185,14,pay_in_4,4,1332.97,1332.97,0,2025-10-04,paid_off
399,185,19,pay_in_4,4,767.07,767.07,0,2026-05-11,active
400,185,2,pay_in_4,4,229.00,229.00,0,2025-09-16,paid_off
401,185,36,pay_in_4,4,166.95,166.95,0,2025-06-25,paid_off
402,185,6,pay_in_4,4,245.01,245.01,0,2025-07-03,paid_off
403,185,56,pay_in_3,3,125.44,125.44,0,2026-05-19,active
404,186,51,pay_monthly_12,12,82.12,103.44,2632,2026-04-01,active
405,186,6,pay_monthly_6,6,164.06,177.89,1709,2025-12-22,paid_off
406,187,51,pay_in_3,3,95.78,95.78,0,2026-04-20,active
407,187,35,pay_monthly_6,6,211.63,235.38,2276,2026-03-26,active
408,187,31,pay_monthly_6,6,727.45,810.93,2327,2025-10-14,paid_off
409,190,24,pay_in_4,4,316.90,316.90,0,2025-07-21,paid_off
410,190,23,pay_monthly_6,6,996.68,1112.97,2366,2026-02-10,active
411,190,2,pay_monthly_6,6,258.41,291.22,2575,2026-04-21,active
412,190,33,pay_monthly_12,12,915.44,1197.87,3128,2026-02-02,active
413,192,33,pay_in_4,4,1006.51,1006.51,0,2026-06-14,active
414,192,36,pay_in_3,3,113.36,113.36,0,2026-03-18,paid_off
415,192,1,pay_in_4,4,265.66,265.66,0,2026-05-26,active
416,194,21,pay_in_4,4,901.21,901.21,0,2025-04-26,paid_off
417,194,3,pay_in_3,3,454.66,454.66,0,2026-02-27,delinquent
418,194,37,pay_in_4,4,362.73,362.73,0,2025-11-09,paid_off
419,194,53,pay_in_4,4,113.57,113.57,0,2026-02-22,paid_off
420,194,54,pay_monthly_6,6,82.18,89.84,1889,2026-05-18,active
421,194,15,pay_in_4,4,422.88,422.88,0,2025-06-26,paid_off
422,195,37,pay_monthly_6,6,133.93,148.12,2148,2025-07-13,paid_off
423,195,14,pay_monthly_12,12,615.89,780.51,2710,2025-09-07,active
424,196,41,pay_in_4,4,119.84,119.84,0,2025-09-03,paid_off
425,197,4,pay_in_4,4,315.99,315.99,0,2025-10-16,delinquent
426,197,16,pay_monthly_6,6,534.78,579.11,1681,2025-12-01,paid_off
427,197,49,pay_in_4,4,333.12,333.12,0,2026-03-12,defaulted
428,198,28,pay_in_3,3,305.25,305.25,0,2026-05-28,active
429,198,39,pay_monthly_6,6,150.19,161.35,1507,2026-04-03,defaulted
430,198,40,pay_in_4,4,242.69,242.69,0,2026-04-20,paid_off
431,200,51,pay_in_4,4,117.87,117.87,0,2026-01-20,paid_off
432,200,33,pay_in_4,4,382.71,382.71,0,2026-04-24,paid_off
433,200,22,pay_monthly_12,12,868.88,1101.21,2711,2026-05-10,active
434,201,19,pay_in_4,4,2804.27,2804.27,0,2026-06-06,active
435,201,54,pay_monthly_12,12,122.44,147.91,2109,2025-04-13,paid_off
436,201,44,pay_monthly_6,6,297.09,329.57,2217,2026-05-08,active
437,202,34,pay_in_4,4,355.49,355.49,0,2026-04-05,paid_off
438,202,39,pay_monthly_6,6,148.40,162.14,1878,2026-03-17,active
439,202,50,pay_in_4,4,96.32,96.32,0,2026-06-10,active
440,203,23,pay_monthly_6,6,617.90,672.60,1795,2026-06-03,active
441,203,28,pay_in_4,4,335.52,335.52,0,2026-05-24,active
442,207,12,pay_in_4,4,302.22,302.22,0,2026-03-24,paid_off
443,207,40,pay_in_4,4,90.02,90.02,0,2026-01-26,paid_off
444,207,30,pay_monthly_6,6,322.57,361.73,2462,2026-03-05,active
445,208,28,pay_in_4,4,185.26,185.26,0,2026-01-08,paid_off
446,208,35,pay_monthly_6,6,175.36,195.43,2321,2026-04-20,active
447,208,53,pay_in_3,3,36.34,36.34,0,2026-01-10,paid_off
448,209,18,pay_in_4,4,788.81,788.81,0,2025-05-16,paid_off
449,209,18,pay_monthly_12,12,550.23,717.98,3091,2026-01-05,active
450,209,8,pay_in_4,4,401.95,401.95,0,2025-11-22,paid_off
451,209,43,pay_monthly_6,6,282.08,302.95,1500,2026-04-01,active
452,209,6,pay_in_4,4,458.45,458.45,0,2025-10-24,defaulted
453,209,20,pay_monthly_6,6,958.34,1073.23,2431,2025-11-22,paid_off
454,210,48,pay_monthly_6,6,574.96,636.57,2173,2026-06-08,delinquent
455,210,11,pay_in_4,4,666.70,666.70,0,2026-06-10,active
456,211,23,pay_monthly_6,6,595.55,646.39,1731,2026-05-21,active
457,211,1,pay_in_4,4,626.80,626.80,0,2025-09-07,defaulted
458,211,15,pay_monthly_12,12,549.20,719.99,3153,2025-02-08,paid_off
459,212,45,pay_monthly_12,12,187.89,240.20,2823,2026-05-23,active
460,212,11,pay_monthly_12,12,587.80,735.29,2544,2026-05-20,active
461,214,47,pay_in_4,4,93.88,93.88,0,2026-03-20,paid_off
462,214,25,pay_in_4,4,576.86,576.86,0,2025-09-21,paid_off
463,214,47,pay_monthly_6,6,296.95,331.06,2329,2026-03-21,active
464,215,1,pay_in_4,4,208.86,208.86,0,2026-06-06,defaulted
465,215,28,pay_in_4,4,210.12,210.12,0,2025-11-18,defaulted
466,216,46,pay_in_4,4,228.28,228.28,0,2026-05-07,active
467,217,36,pay_in_4,4,115.98,115.98,0,2025-01-07,paid_off
468,217,33,pay_in_4,4,322.12,322.12,0,2025-11-17,delinquent
469,217,35,pay_monthly_6,6,262.26,282.18,1540,2026-04-19,active
470,217,27,pay_in_4,4,656.22,656.22,0,2025-07-19,paid_off
471,217,19,pay_in_4,4,1500.00,1500.00,0,2026-05-11,active
472,219,55,pay_in_4,4,138.50,138.50,0,2025-10-16,delinquent
473,219,2,pay_in_4,4,327.79,327.79,0,2025-10-07,paid_off
474,219,29,pay_in_4,4,163.56,163.56,0,2026-03-10,paid_off
475,221,47,pay_in_4,4,241.11,241.11,0,2025-05-05,paid_off
476,221,51,pay_in_4,4,93.95,93.95,0,2025-07-10,paid_off
477,221,41,pay_monthly_12,12,122.95,151.74,2374,2025-09-09,active
478,221,8,pay_monthly_12,12,269.66,342.64,2744,2025-09-01,active
479,222,21,pay_in_3,3,660.10,660.10,0,2026-01-21,paid_off
480,222,4,pay_in_4,4,448.65,448.65,0,2026-04-03,paid_off
481,222,4,pay_in_4,4,203.52,203.52,0,2026-01-16,paid_off
482,223,22,pay_in_3,3,851.47,851.47,0,2026-06-11,active
483,223,33,pay_in_4,4,246.51,246.51,0,2025-12-02,paid_off
484,225,23,pay_in_4,4,942.35,942.35,0,2026-04-19,paid_off
485,225,15,pay_in_3,3,344.31,344.31,0,2026-02-05,paid_off
486,225,25,pay_in_3,3,850.32,850.32,0,2026-03-19,paid_off
487,225,55,pay_monthly_12,12,121.64,146.50,2072,2026-01-04,active
488,226,34,pay_in_4,4,612.80,612.80,0,2025-12-28,paid_off
489,226,53,pay_monthly_12,12,46.61,59.23,2746,2026-03-07,active
490,228,53,pay_monthly_6,6,83.85,91.17,1771,2025-04-18,paid_off
491,228,10,pay_in_4,4,618.34,618.34,0,2025-11-06,paid_off
492,228,45,pay_in_4,4,394.86,394.86,0,2025-12-23,paid_off
493,228,44,pay_monthly_12,12,518.67,646.20,2493,2026-05-13,active
494,228,26,pay_in_4,4,240.79,240.79,0,2026-04-11,paid_off
495,228,15,pay_in_4,4,1319.75,1319.75,0,2025-11-28,paid_off
496,229,4,pay_in_3,3,338.19,338.19,0,2025-08-12,paid_off
497,229,41,pay_in_4,4,137.67,137.67,0,2026-02-14,paid_off
498,229,35,pay_in_3,3,55.27,55.27,0,2026-01-18,paid_off
499,230,8,pay_in_3,3,649.32,649.32,0,2025-03-28,paid_off
500,230,45,pay_in_4,4,469.07,469.07,0,2026-05-20,active
501,230,53,pay_in_4,4,125.66,125.66,0,2026-04-17,paid_off
502,232,11,pay_in_4,4,641.55,641.55,0,2025-08-12,paid_off
503,232,35,pay_in_3,3,90.35,90.35,0,2026-03-28,active
504,232,53,pay_in_4,4,376.59,376.59,0,2026-03-06,paid_off
505,233,40,pay_in_4,4,82.87,82.87,0,2025-02-19,paid_off
506,233,28,pay_in_4,4,376.39,376.39,0,2026-04-05,delinquent
507,234,23,pay_in_4,4,381.41,381.41,0,2026-05-15,active
508,234,51,pay_in_4,4,58.90,58.90,0,2026-05-22,active
509,235,55,pay_monthly_6,6,31.79,34.63,1813,2025-11-16,paid_off
510,235,29,pay_in_4,4,368.19,368.19,0,2025-06-12,paid_off
511,235,7,pay_monthly_6,6,380.84,423.27,2259,2026-04-05,defaulted
512,237,42,pay_in_4,4,100.43,100.43,0,2026-02-28,paid_off
513,238,17,pay_monthly_12,12,314.61,383.62,2224,2026-05-03,active
514,239,47,pay_in_3,3,216.40,216.40,0,2025-09-13,paid_off
515,239,20,pay_in_4,4,1147.65,1147.65,0,2025-02-22,paid_off
516,239,12,pay_monthly_12,12,733.48,909.93,2439,2026-06-01,active
517,239,12,pay_monthly_12,12,639.04,848.86,3329,2026-06-03,active
518,239,9,pay_monthly_6,6,841.16,937.81,2330,2026-04-20,active
519,240,45,pay_in_3,3,395.89,395.89,0,2025-10-17,defaulted
520,241,20,pay_in_4,4,513.38,513.38,0,2025-10-19,delinquent
521,241,29,pay_in_4,4,396.68,396.68,0,2025-07-28,paid_off
522,241,29,pay_in_4,4,400.52,400.52,0,2026-02-15,paid_off
523,241,51,pay_in_4,4,81.55,81.55,0,2026-02-11,paid_off
524,242,42,pay_in_4,4,125.48,125.48,0,2026-02-10,paid_off
525,242,56,pay_monthly_6,6,76.71,83.83,1882,2026-06-10,active
526,242,44,pay_in_3,3,185.32,185.32,0,2026-02-01,paid_off
527,243,9,pay_in_4,4,345.95,345.95,0,2026-04-21,paid_off
528,243,51,pay_in_4,4,167.71,167.71,0,2026-04-21,delinquent
529,243,35,pay_monthly_6,6,83.15,92.93,2385,2025-11-02,defaulted
530,243,53,pay_in_3,3,66.13,66.13,0,2026-03-27,active
531,244,33,pay_in_4,4,730.85,730.85,0,2026-06-12,active
532,244,6,pay_monthly_6,6,97.47,109.90,2585,2025-12-02,paid_off
533,244,46,pay_monthly_6,6,183.73,199.21,1708,2025-12-15,paid_off
534,244,6,pay_in_3,3,194.81,194.81,0,2025-12-04,paid_off
535,245,2,pay_in_4,4,226.49,226.49,0,2025-08-20,paid_off
536,245,29,pay_monthly_12,12,286.32,352.68,2350,2025-09-19,active
537,247,21,pay_in_4,4,1479.76,1479.76,0,2026-04-11,paid_off
538,247,14,pay_in_4,4,409.70,409.70,0,2026-01-14,paid_off
539,247,25,pay_in_3,3,1042.51,1042.51,0,2025-10-15,paid_off
540,247,38,pay_monthly_6,6,172.95,189.02,1884,2026-05-12,active
541,247,43,pay_in_4,4,189.74,189.74,0,2025-03-03,defaulted
542,248,50,pay_in_4,4,85.28,85.28,0,2025-03-08,paid_off
543,248,12,pay_in_3,3,598.85,598.85,0,2025-09-05,paid_off
544,248,17,pay_in_4,4,776.71,776.71,0,2025-10-11,paid_off
545,248,35,pay_in_4,4,318.57,318.57,0,2025-06-11,paid_off
546,248,24,pay_monthly_12,12,717.77,906.72,2669,2026-02-16,active
547,249,51,pay_monthly_6,6,207.63,227.48,1939,2025-11-01,paid_off
548,249,20,pay_in_4,4,950.00,950.00,0,2025-10-22,defaulted
549,249,8,pay_monthly_12,12,198.48,260.81,3184,2025-09-15,active
550,249,44,pay_monthly_12,12,269.69,329.30,2241,2026-03-24,active
551,250,9,pay_in_3,3,622.34,622.34,0,2026-03-02,delinquent
552,250,28,pay_in_4,4,454.02,454.02,0,2026-04-19,paid_off
553,251,53,pay_in_4,4,105.40,105.40,0,2026-05-06,active
554,251,3,pay_in_4,4,188.17,188.17,0,2026-02-26,paid_off
555,251,54,pay_in_4,4,105.62,105.62,0,2025-11-25,paid_off
556,251,30,pay_in_3,3,230.31,230.31,0,2025-11-20,paid_off
557,252,18,pay_in_4,4,344.03,344.03,0,2026-05-16,defaulted
558,252,3,pay_in_4,4,91.77,91.77,0,2025-12-25,defaulted
559,254,43,pay_monthly_6,6,276.41,303.17,1963,2026-03-26,active
560,254,25,pay_in_4,4,1334.89,1334.89,0,2025-08-18,paid_off
561,254,53,pay_monthly_6,6,53.25,58.13,1860,2025-12-24,paid_off
562,256,44,pay_in_3,3,242.88,242.88,0,2026-01-11,paid_off
563,256,19,pay_in_4,4,1140.90,1140.90,0,2025-06-10,paid_off
564,256,39,pay_in_4,4,158.96,158.96,0,2026-02-27,paid_off
565,256,53,pay_in_4,4,67.08,67.08,0,2026-05-17,active
566,257,33,pay_monthly_6,6,434.04,471.84,1766,2026-01-15,active
567,257,33,pay_in_3,3,642.76,642.76,0,2026-06-02,active
568,257,44,pay_in_4,4,408.07,408.07,0,2026-02-10,paid_off
569,257,36,pay_in_4,4,66.62,66.62,0,2026-03-14,delinquent
570,258,46,pay_monthly_12,12,115.17,147.48,2844,2026-04-05,active
571,258,35,pay_in_3,3,147.15,147.15,0,2026-04-03,defaulted
572,261,48,pay_monthly_6,6,534.32,586.70,1988,2025-09-01,paid_off
573,261,54,pay_in_4,4,91.69,91.69,0,2025-09-01,defaulted
574,261,51,pay_in_4,4,166.92,166.92,0,2025-08-04,delinquent
575,262,8,pay_monthly_12,12,619.10,793.00,2848,2025-11-07,active
576,262,50,pay_in_4,4,141.07,141.07,0,2026-03-08,paid_off
577,263,38,pay_in_4,4,100.76,100.76,0,2025-12-09,paid_off
578,263,49,pay_in_4,4,247.67,247.67,0,2026-06-09,active
579,265,28,pay_in_3,3,269.19,269.19,0,2026-03-05,paid_off
580,265,51,pay_in_3,3,50.47,50.47,0,2026-02-03,paid_off
581,266,27,pay_monthly_12,12,769.05,929.02,2109,2025-09-21,active
582,266,53,pay_in_4,4,29.71,29.71,0,2026-04-23,paid_off
583,266,54,pay_monthly_12,12,385.23,507.12,3208,2026-03-10,active
584,266,5,pay_monthly_6,6,157.24,174.41,2214,2025-09-02,paid_off
585,267,34,pay_in_4,4,188.60,188.60,0,2025-12-23,paid_off
586,267,6,pay_in_3,3,229.41,229.41,0,2025-11-08,paid_off
587,267,3,pay_monthly_6,6,510.59,560.47,1981,2026-04-03,active
588,268,24,pay_monthly_6,6,1061.95,1181.04,2274,2026-04-09,delinquent
589,268,26,pay_monthly_6,6,744.17,827.04,2258,2026-05-19,active
590,268,35,pay_in_3,3,59.95,59.95,0,2026-02-15,paid_off
591,269,1,pay_in_4,4,405.95,405.95,0,2026-04-10,paid_off
592,269,38,pay_monthly_6,6,86.49,95.53,2119,2026-05-27,active
593,270,15,pay_monthly_6,6,228.67,255.23,2355,2026-01-18,defaulted
594,270,20,pay_in_4,4,652.08,652.08,0,2025-08-11,paid_off
595,270,8,pay_in_4,4,67.46,67.46,0,2026-02-25,defaulted
596,270,50,pay_in_4,4,85.17,85.17,0,2026-01-22,delinquent
597,270,7,pay_in_4,4,407.09,407.09,0,2025-09-08,paid_off
598,270,40,pay_monthly_6,6,92.13,99.69,1665,2025-04-15,paid_off
599,272,40,pay_in_4,4,87.71,87.71,0,2025-12-15,paid_off
600,272,25,pay_in_4,4,960.87,960.87,0,2026-03-17,paid_off
601,272,23,pay_in_4,4,931.04,931.04,0,2026-02-15,paid_off
602,272,42,pay_monthly_6,6,260.40,282.17,1695,2025-08-19,paid_off
603,272,3,pay_monthly_6,6,295.38,318.83,1610,2025-11-12,paid_off
604,273,40,pay_in_4,4,80.69,80.69,0,2026-06-09,active
605,273,54,pay_in_4,4,39.34,39.34,0,2025-03-03,paid_off
606,273,40,pay_monthly_12,12,133.01,160.32,2082,2025-12-18,delinquent
607,274,11,pay_in_3,3,339.63,339.63,0,2026-06-15,active
608,274,22,pay_in_4,4,2150.00,2150.00,0,2026-06-06,delinquent
609,275,12,pay_monthly_6,6,832.31,916.82,2059,2026-04-16,active
610,275,28,pay_in_3,3,363.25,363.25,0,2025-10-23,paid_off
611,275,46,pay_monthly_12,12,211.98,279.37,3223,2025-05-17,defaulted
612,276,13,pay_in_3,3,552.01,552.01,0,2025-05-16,paid_off
613,276,13,pay_monthly_6,6,1132.09,1236.16,1864,2026-02-20,active
614,276,14,pay_in_3,3,768.36,768.36,0,2025-11-08,paid_off
615,276,6,pay_monthly_6,6,269.47,300.26,2317,2025-10-03,paid_off
616,279,53,pay_monthly_12,12,160.71,200.45,2507,2025-08-26,active
617,281,27,pay_in_4,4,290.92,290.92,0,2026-02-09,paid_off
618,281,47,pay_in_4,4,361.89,361.89,0,2025-09-11,paid_off
619,281,28,pay_in_4,4,856.08,856.08,0,2026-02-17,paid_off
620,281,22,pay_monthly_6,6,2150.00,2330.46,1702,2025-10-07,delinquent
621,281,29,pay_monthly_12,12,287.45,371.79,2975,2026-05-02,active
622,281,43,pay_monthly_6,6,380.12,414.07,1811,2026-05-13,active
623,284,25,pay_monthly_6,6,522.78,577.62,2127,2026-01-21,active
624,284,42,pay_monthly_12,12,286.47,345.30,2082,2026-04-23,active
625,284,52,pay_monthly_12,12,132.74,173.97,3149,2026-05-15,defaulted
626,286,34,pay_in_3,3,928.03,928.03,0,2025-10-10,paid_off
627,286,33,pay_in_3,3,327.15,327.15,0,2026-02-20,paid_off
628,286,8,pay_monthly_12,12,498.55,625.12,2574,2025-06-02,paid_off
629,286,49,pay_in_4,4,244.94,244.94,0,2026-04-05,paid_off
630,287,36,pay_monthly_6,6,257.64,280.23,1778,2026-01-07,active
631,287,28,pay_in_4,4,257.00,257.00,0,2025-08-16,paid_off
632,288,37,pay_in_4,4,307.23,307.23,0,2026-05-30,active
633,289,36,pay_in_4,4,178.62,178.62,0,2025-05-02,paid_off
634,289,13,pay_in_3,3,481.20,481.20,0,2026-04-02,active
635,291,50,pay_monthly_12,12,138.01,176.31,2814,2025-05-12,delinquent
636,291,11,pay_monthly_12,12,490.90,621.48,2697,2026-01-04,active
637,291,27,pay_monthly_6,6,600.00,657.85,1955,2025-04-23,delinquent
638,293,30,pay_monthly_12,12,1056.67,1383.40,3135,2026-04-25,active
639,293,54,pay_in_3,3,92.30,92.30,0,2026-01-02,paid_off
640,293,41,pay_in_4,4,125.44,125.44,0,2026-03-23,paid_off
641,293,39,pay_in_4,4,162.46,162.46,0,2026-06-01,active
642,293,17,pay_monthly_6,6,1001.90,1077.64,1533,2026-03-10,active
643,294,35,pay_monthly_12,12,65.52,85.78,3135,2025-07-08,active
644,294,55,pay_in_3,3,82.41,82.41,0,2026-06-01,active
645,294,49,pay_monthly_6,6,184.74,204.15,2131,2026-06-10,active
646,296,27,pay_monthly_12,12,517.71,623.05,2063,2026-01-22,active
647,296,20,pay_monthly_6,6,1086.80,1170.52,1562,2025-07-03,paid_off
648,296,12,pay_monthly_6,6,858.79,967.00,2555,2025-07-03,paid_off
649,296,34,pay_in_3,3,399.20,399.20,0,2026-02-03,paid_off
650,300,10,pay_in_3,3,1444.50,1444.50,0,2026-05-28,delinquent
651,300,48,pay_in_4,4,308.66,308.66,0,2026-05-22,active
652,301,41,pay_monthly_12,12,224.37,289.92,2962,2026-03-01,active
653,302,48,pay_in_4,4,476.22,476.22,0,2026-06-12,active
654,304,31,pay_in_4,4,448.06,448.06,0,2026-02-14,paid_off
655,305,27,pay_in_3,3,409.19,409.19,0,2025-10-20,paid_off
656,305,24,pay_in_4,4,1041.95,1041.95,0,2026-03-06,delinquent
657,305,50,pay_in_4,4,78.20,78.20,0,2026-01-09,paid_off
658,305,1,pay_monthly_6,6,185.91,205.43,2129,2026-01-23,active
659,306,22,pay_in_4,4,338.37,338.37,0,2026-02-26,paid_off
660,307,13,pay_in_4,4,1446.37,1446.37,0,2025-10-11,paid_off
661,307,34,pay_in_3,3,442.77,442.77,0,2026-04-24,active
662,308,35,pay_monthly_6,6,163.60,181.75,2250,2025-11-11,paid_off
663,308,17,pay_in_4,4,1271.38,1271.38,0,2025-08-26,paid_off
664,308,16,pay_monthly_6,6,730.77,816.36,2375,2026-01-09,active
665,309,7,pay_in_4,4,620.03,620.03,0,2026-06-14,delinquent
666,310,16,pay_in_4,4,221.27,221.27,0,2025-05-28,paid_off
667,310,55,pay_in_4,4,161.67,161.67,0,2026-01-01,paid_off
668,310,12,pay_monthly_12,12,887.27,1147.70,2976,2026-03-01,active
669,311,23,pay_in_4,4,1400.00,1400.00,0,2025-12-26,delinquent
670,312,17,pay_in_4,4,1767.29,1767.29,0,2025-07-18,paid_off
671,312,4,pay_in_4,4,425.58,425.58,0,2025-05-20,paid_off
672,312,3,pay_monthly_6,6,530.25,580.27,1913,2025-12-01,paid_off
673,312,52,pay_in_4,4,72.40,72.40,0,2025-05-22,paid_off
674,312,6,pay_in_4,4,241.76,241.76,0,2026-02-24,defaulted
675,315,40,pay_in_3,3,97.58,97.58,0,2026-04-20,defaulted
676,315,30,pay_in_4,4,343.21,343.21,0,2025-04-20,paid_off
677,315,10,pay_in_3,3,495.41,495.41,0,2026-04-18,active
678,315,29,pay_monthly_12,12,241.81,296.19,2280,2026-02-11,delinquent
679,316,44,pay_monthly_6,6,182.93,201.09,2013,2026-02-18,active
680,316,39,pay_in_4,4,102.46,102.46,0,2026-01-20,paid_off
681,317,5,pay_monthly_12,12,281.84,374.74,3342,2025-10-06,active
682,317,29,pay_in_4,4,304.37,304.37,0,2025-10-23,paid_off
683,317,29,pay_monthly_12,12,685.14,828.60,2123,2025-06-19,paid_off
684,318,22,pay_in_3,3,685.96,685.96,0,2025-11-13,paid_off
685,319,1,pay_in_4,4,376.12,376.12,0,2025-11-02,paid_off
686,320,17,pay_monthly_6,6,507.98,558.41,2013,2025-09-28,paid_off
687,320,40,pay_monthly_12,12,140.17,181.09,2960,2026-03-10,active
688,320,40,pay_in_4,4,154.68,154.68,0,2026-01-16,paid_off
689,320,10,pay_monthly_6,6,1158.12,1269.83,1956,2025-05-05,paid_off
690,320,15,pay_in_4,4,985.85,985.85,0,2025-12-23,paid_off
691,320,54,pay_monthly_6,6,126.82,136.43,1537,2026-03-22,active
692,321,4,pay_in_3,3,330.99,330.99,0,2026-02-14,paid_off
693,321,16,pay_in_4,4,341.61,341.61,0,2026-04-22,paid_off
694,321,10,pay_monthly_12,12,746.74,953.77,2811,2025-08-28,active
695,321,26,pay_monthly_6,6,925.65,1022.84,2129,2026-05-11,active
696,322,33,pay_monthly_6,6,684.54,747.33,1860,2026-05-09,active
697,324,54,pay_in_3,3,74.45,74.45,0,2026-05-16,active
698,325,25,pay_monthly_6,6,1141.40,1239.34,1740,2026-02-28,active
699,325,16,pay_monthly_6,6,314.12,351.64,2422,2025-09-22,delinquent
700,325,17,pay_monthly_12,12,1061.30,1388.94,3130,2025-09-18,active
701,326,15,pay_in_4,4,1022.09,1022.09,0,2026-04-05,paid_off
702,326,7,pay_in_4,4,262.79,262.79,0,2025-11-27,paid_off
703,326,6,pay_in_3,3,292.28,292.28,0,2025-09-26,paid_off
704,326,48,pay_monthly_6,6,432.88,475.70,2006,2026-04-24,active
705,327,53,pay_in_3,3,117.16,117.16,0,2026-05-09,active
706,328,51,pay_in_4,4,64.77,64.77,0,2026-03-08,paid_off
707,329,46,pay_in_3,3,475.11,475.11,0,2026-01-12,paid_off
708,331,29,pay_in_4,4,887.43,887.43,0,2026-01-22,paid_off
709,331,22,pay_in_4,4,1500.23,1500.23,0,2026-01-18,paid_off
710,332,44,pay_in_4,4,345.18,345.18,0,2026-01-11,paid_off
711,332,11,pay_in_4,4,1352.38,1352.38,0,2025-11-06,paid_off
712,332,49,pay_in_4,4,124.59,124.59,0,2025-10-08,paid_off
713,332,47,pay_in_4,4,218.86,218.86,0,2026-01-04,delinquent
714,332,2,pay_in_3,3,333.80,333.80,0,2026-02-09,paid_off
715,333,30,pay_in_4,4,300.20,300.20,0,2026-04-30,active
716,335,32,pay_in_4,4,593.26,593.26,0,2026-03-24,paid_off
717,336,26,pay_monthly_12,12,478.71,600.19,2573,2026-03-12,active
718,336,1,pay_in_4,4,261.42,261.42,0,2026-02-11,defaulted
719,339,40,pay_in_4,4,79.64,79.64,0,2025-06-13,paid_off
720,339,25,pay_monthly_6,6,459.95,503.93,1939,2025-08-25,paid_off
721,339,2,pay_in_4,4,306.94,306.94,0,2026-02-25,paid_off
722,339,32,pay_in_4,4,259.30,259.30,0,2026-04-05,paid_off
723,339,40,pay_in_4,4,84.22,84.22,0,2026-06-07,active
724,340,34,pay_in_3,3,331.48,331.48,0,2025-05-08,paid_off
725,340,21,pay_monthly_6,6,473.91,531.68,2472,2026-02-22,delinquent
726,340,15,pay_monthly_6,6,703.41,765.43,1788,2025-10-19,paid_off
727,340,32,pay_in_3,3,281.16,281.16,0,2025-06-26,paid_off
728,340,35,pay_in_3,3,98.59,98.59,0,2025-11-05,paid_off
729,340,3,pay_monthly_12,12,166.38,215.64,3002,2026-06-03,active
730,341,29,pay_in_4,4,157.34,157.34,0,2025-06-12,paid_off
731,341,48,pay_in_4,4,758.70,758.70,0,2025-02-11,paid_off
732,342,26,pay_in_3,3,304.22,304.22,0,2026-01-23,paid_off
733,342,6,pay_in_4,4,283.86,283.86,0,2026-03-12,paid_off
734,342,21,pay_in_4,4,1010.88,1010.88,0,2026-02-24,defaulted
735,343,1,pay_in_3,3,361.47,361.47,0,2025-08-25,paid_off
736,343,54,pay_in_4,4,71.69,71.69,0,2026-02-05,paid_off
737,344,18,pay_in_4,4,684.50,684.50,0,2025-11-14,paid_off
738,344,34,pay_in_4,4,233.82,233.82,0,2026-02-12,paid_off
739,344,45,pay_in_4,4,150.45,150.45,0,2026-03-14,paid_off
