customer_id,signup_at,region,risk_band,credit_limit_usd,status,is_confirmed_fraud
2514,2025-03-30,APAC,B,2750,active,False
2515,2026-02-13,NA,C,1550,active,False
2516,2025-07-26,APAC,B,3550,active,False
2517,2025-08-23,NA,C,2400,active,False
2518,2025-02-01,NA,D,1650,active,False
2519,2025-10-01,EU,B,2700,active,False
2520,2026-03-19,EU,A,3050,active,False
2521,2025-06-07,EU,B,3100,active,False
2522,2025-10-24,APAC,B,4050,active,False
2523,2025-01-28,LATAM,D,1050,active,False
2524,2025-04-09,NA,D,1600,active,False
2525,2025-01-27,NA,C,2500,defaulted,False
2526,2025-08-29,EU,C,2050,active,False
2527,2025-09-22,EU,A,3300,active,False
2528,2026-05-12,NA,B,3800,active,False
2529,2025-04-14,APAC,B,2350,active,False
2530,2025-02-28,APAC,A,3000,defaulted,False
2531,2025-04-16,APAC,B,2150,active,False
2532,2025-05-20,NA,C,2200,active,False
2533,2026-05-09,EU,B,3000,active,False
2534,2025-05-05,LATAM,A,3000,active,False
2535,2025-02-05,NA,B,3350,active,False
2536,2025-12-15,NA,C,2650,active,False
2537,2025-08-06,APAC,A,3950,active,False
2538,2025-02-01,NA,D,1600,active,False
2539,2026-03-04,NA,E,700,active,False
2540,2025-10-09,LATAM,C,2400,active,False
2541,2025-12-03,EU,E,700,active,False
2542,2026-05-20,LATAM,D,1350,active,False
2543,2026-05-06,EU,C,1500,active,False
2544,2025-02-06,APAC,C,1900,active,False
2545,2026-03-11,EU,B,2200,active,False
2546,2025-08-14,NA,D,1300,active,False
2547,2026-03-07,NA,E,900,active,False
2548,2025-06-13,EU,B,3050,active,False
2549,2026-02-21,NA,B,2950,active,False
2550,2025-11-01,NA,E,850,defaulted,False
2551,2026-02-27,NA,D,1650,defaulted,False
2552,2025-11-13,APAC,A,3100,active,False
2553,2025-09-30,EU,A,5500,active,False
2554,2026-02-04,APAC,B,3850,active,False
2555,2025-05-03,NA,B,3200,active,False
2556,2025-01-12,EU,A,3900,active,False
2557,2025-03-29,APAC,D,1200,active,False
2558,2025-06-12,LATAM,C,2750,active,False
2559,2026-03-15,NA,B,2800,active,False
2560,2025-12-17,APAC,A,5100,active,False
2561,2026-05-04,EU,B,2400,active,True
2562,2025-11-15,EU,A,3900,active,False
2563,2026-04-19,NA,A,3050,active,False
2564,2025-12-31,NA,B,2450,active,False
2565,2026-05-29,EU,B,4000,active,False
2566,2025-10-17,EU,B,3800,active,False
2567,2025-12-20,NA,B,2200,active,False
2568,2025-11-07,EU,B,3550,active,False
2569,2025-08-22,EU,E,500,defaulted,False
2570,2025-11-15,LATAM,D,900,defaulted,False
2571,2026-05-17,EU,B,4000,active,False
2572,2025-08-09,EU,B,2850,active,False
2573,2026-05-21,NA,C,2300,active,False
2574,2025-09-30,NA,C,1800,defaulted,False
2575,2025-05-07,LATAM,B,2500,active,False
2576,2025-12-21,NA,A,4850,active,False
2577,2025-07-05,APAC,D,1600,active,False
2578,2025-04-07,EU,A,5000,active,False
2579,2026-05-09,APAC,C,2600,active,False
2580,2026-05-11,EU,C,1700,active,False
2581,2026-01-23,NA,C,2300,active,False
2582,2025-04-22,NA,B,4150,defaulted,False
2583,2025-12-07,NA,D,1400,active,False
2584,2025-11-14,LATAM,B,2500,active,False
2585,2025-12-07,NA,A,5050,active,False
2586,2025-06-02,APAC,A,3350,active,False
2587,2026-05-14,NA,C,2400,active,False
2588,2025-05-31,NA,C,2300,active,False
2589,2025-06-09,NA,B,3300,active,False
2590,2025-03-30,APAC,E,850,active,False
2591,2025-09-27,NA,D,1100,active,False
2592,2025-01-26,APAC,C,1600,active,False
2593,2026-05-31,APAC,E,500,active,False
2594,2025-03-04,LATAM,C,2500,active,False
2595,2026-01-27,NA,B,3650,active,False
2596,2025-06-27,APAC,C,2700,defaulted,False
2597,2025-03-24,APAC,C,1600,active,False
2598,2025-09-25,NA,D,1250,active,False
2599,2026-05-12,EU,A,5000,active,False
2600,2026-04-16,NA,C,2650,active,False
2601,2025-11-20,APAC,B,3050,active,False
2602,2026-03-24,NA,D,1200,active,False
2603,2025-12-30,NA,B,2450,active,False
2604,2025-07-11,APAC,B,3500,active,False
2605,2026-02-22,EU,B,2850,active,False
2606,2025-03-12,NA,C,1450,defaulted,False
2607,2025-01-11,EU,C,1950,active,False
2608,2025-06-09,NA,B,3150,active,False
2609,2025-07-06,APAC,B,3750,defaulted,False
2610,2025-09-06,NA,A,4500,active,False
2611,2025-07-03,NA,B,3600,active,False
2612,2025-08-24,LATAM,C,2100,defaulted,False
2613,2026-02-20,NA,D,950,active,False
2614,2026-02-01,EU,C,1450,active,False
2615,2025-08-14,NA,A,3100,active,False
2616,2026-03-23,LATAM,C,1700,active,False
2617,2025-04-27,EU,C,1800,active,False
2618,2025-04-20,EU,C,1550,active,False
2619,2025-01-14,NA,A,2850,active,False
2620,2025-07-24,NA,A,3100,active,False
2621,2025-08-15,LATAM,D,1600,active,False
2622,2025-08-10,LATAM,D,900,active,False
2623,2025-08-11,NA,B,3350,active,False
2624,2025-11-01,LATAM,C,2150,active,False
2625,2025-08-07,NA,B,3300,active,False
2626,2025-07-14,NA,D,1400,defaulted,False
2627,2025-09-21,NA,C,2150,active,False
2628,2025-01-13,EU,B,4050,active,False
2629,2025-01-29,APAC,B,2450,active,False
2630,2025-05-30,LATAM,A,5250,active,False
2631,2026-05-04,NA,D,1650,active,False
2632,2026-04-14,APAC,A,4200,active,False
2633,2025-09-04,NA,B,2350,active,False
2634,2026-05-29,EU,D,1250,active,False
2635,2025-01-30,NA,C,1650,active,False
2636,2025-08-17,EU,E,500,active,False
2637,2026-01-16,EU,D,1500,active,False
2638,2025-08-18,APAC,D,950,active,False
2639,2025-05-23,EU,B,2500,active,False
2640,2025-10-10,EU,C,1450,active,False
2641,2025-02-10,LATAM,B,2400,active,False
2642,2025-12-19,NA,A,4950,active,False
2643,2026-02-28,NA,E,450,active,False
2644,2026-03-05,EU,C,2000,active,False
2645,2025-02-21,NA,B,2850,active,False
2646,2025-02-19,APAC,C,2250,active,False
2647,2025-12-01,NA,D,900,active,False
2648,2026-03-23,NA,B,3450,active,False
2649,2025-06-05,EU,D,850,active,False
2650,2025-05-18,NA,A,5200,defaulted,False
2651,2025-10-08,APAC,D,800,active,False
2652,2025-04-18,NA,C,1450,active,False
2653,2026-05-15,EU,B,3300,active,False
2654,2025-04-11,NA,D,1600,active,False
2655,2025-03-03,APAC,C,2600,defaulted,False
2656,2026-04-10,NA,B,3650,active,False
2657,2025-09-02,LATAM,C,2400,active,False
2658,2026-02-18,NA,B,2250,active,False
2659,2025-08-23,NA,C,2000,defaulted,False
2660,2025-08-16,NA,D,1150,defaulted,False
2661,2025-10-28,LATAM,C,1900,active,False
2662,2025-07-03,NA,B,3100,active,False
2663,2025-09-23,EU,C,2000,active,False
2664,2025-02-18,NA,B,2750,active,False
2665,2025-05-30,APAC,D,1050,defaulted,False
2666,2025-04-16,APAC,A,4900,active,False
2667,2025-06-26,EU,B,3950,active,False
2668,2025-02-20,APAC,E,650,active,False
2669,2026-04-23,NA,B,3800,active,False
2670,2025-03-23,NA,A,3850,active,False
2671,2025-01-01,LATAM,E,950,active,False
2672,2025-08-30,NA,B,2900,active,False
2673,2026-05-15,APAC,B,3800,active,False
2674,2025-02-08,EU,C,2200,active,False
2675,2025-11-21,NA,B,2550,active,False
2676,2025-06-17,NA,A,3650,active,False
2677,2026-03-21,EU,A,5300,active,False
2678,2026-01-01,NA,A,4800,active,False
2679,2025-11-30,NA,A,4400,active,False
2680,2025-02-10,LATAM,C,1950,active,False
2681,2025-01-23,EU,E,850,defaulted,False
2682,2025-02-05,EU,D,1350,active,False
2683,2026-02-20,NA,B,3300,active,False
2684,2025-04-11,APAC,C,2050,active,False
2685,2026-04-18,EU,A,3600,active,False
2686,2025-05-19,NA,A,4300,defaulted,False
2687,2025-07-26,EU,A,5450,active,False
2688,2026-02-02,APAC,A,4950,active,False
2689,2026-03-02,APAC,C,2050,active,False
2690,2025-05-22,NA,A,3550,active,False
2691,2026-05-20,NA,A,5050,active,False
2692,2025-07-17,EU,A,4050,active,False
2693,2026-02-26,NA,B,2100,active,False
2694,2026-02-01,NA,C,1700,active,False
2695,2025-02-19,NA,C,2100,active,False
2696,2026-01-22,NA,B,3450,active,False
2697,2025-07-14,APAC,D,1300,defaulted,False
2698,2025-04-22,APAC,B,3200,active,False
2699,2025-04-05,EU,A,5450,active,False
2700,2025-01-27,EU,C,1900,defaulted,False
2701,2026-02-19,EU,C,1800,defaulted,False
2702,2025-05-14,EU,A,4950,active,False
2703,2025-04-30,NA,D,1250,defaulted,False
2704,2026-04-10,EU,C,2650,active,False
2705,2025-12-02,LATAM,B,2700,active,False
2706,2025-12-22,NA,A,3550,active,False
2707,2026-03-26,EU,A,3100,active,False
2708,2026-04-16,NA,B,3650,active,False
2709,2025-07-01,EU,C,1400,active,False
2710,2025-04-12,NA,A,3700,active,False
2711,2025-02-23,NA,A,4850,active,False
2712,2025-11-10,NA,C,1750,active,False
2713,2026-01-17,APAC,B,3550,active,False
2714,2025-09-02,APAC,A,5000,active,False
2715,2026-02-07,NA,D,1600,active,False
2716,2026-02-06,APAC,A,4350,active,False
2717,2026-02-13,EU,B,2150,active,False
2718,2026-01-05,NA,C,1800,active,False
2719,2026-02-02,APAC,D,900,active,False
2720,2025-12-10,APAC,A,4550,active,False
2721,2025-10-15,NA,C,1900,active,False
2722,2025-11-03,EU,A,3300,active,False
2723,2026-04-20,APAC,A,3400,active,False
2724,2026-05-22,LATAM,B,3050,active,False
2725,2025-08-01,NA,B,3000,active,False
2726,2025-05-16,LATAM,C,2350,active,False
2727,2025-01-13,LATAM,A,3200,active,False
2728,2026-04-20,NA,A,5200,active,False
2729,2026-05-20,NA,E,800,defaulted,False
2730,2025-09-07,NA,D,950,defaulted,False
2731,2025-10-08,NA,C,2300,active,False
2732,2025-02-22,NA,D,900,active,False
2733,2025-09-06,NA,B,2600,active,False
2734,2025-05-06,NA,D,950,active,False
2735,2025-10-12,NA,B,3900,active,False
2736,2025-02-08,NA,D,1350,active,False
2737,2025-10-19,NA,E,650,active,False
2738,2026-01-28,APAC,C,1750,active,False
2739,2026-01-02,APAC,D,1600,active,False
2740,2025-04-19,APAC,C,2500,active,False
2741,2026-03-26,NA,B,2750,active,False
2742,2026-05-02,NA,C,2700,active,False
2743,2026-03-19,APAC,E,500,active,False
2744,2025-03-30,APAC,E,650,active,False
2745,2025-04-20,EU,D,1300,defaulted,False
2746,2026-03-21,EU,C,1500,active,False
2747,2026-05-25,NA,B,3500,active,False
2748,2026-05-16,LATAM,B,4100,active,False
2749,2025-01-31,EU,D,1350,active,False
2750,2025-09-02,EU,B,3350,active,False
2751,2025-02-01,NA,B,3750,active,False
2752,2026-03-03,NA,E,650,active,False
2753,2025-04-15,EU,C,1700,defaulted,False
2754,2026-03-30,APAC,B,2400,active,False
2755,2025-01-21,NA,D,900,active,False
2756,2026-04-24,NA,A,3400,active,False
2757,2025-10-11,EU,A,5400,active,False
2758,2025-11-30,APAC,C,1450,defaulted,False
2759,2025-03-10,NA,B,4000,active,False
2760,2025-06-04,EU,A,4000,active,False
2761,2025-06-12,NA,D,900,active,False
2762,2025-07-26,APAC,B,4000,active,False
2763,2026-01-05,EU,A,3050,active,False
2764,2025-07-17,EU,C,1400,defaulted,False
2765,2025-12-12,NA,C,2700,defaulted,False
2766,2025-07-31,EU,E,650,active,False
2767,2025-03-14,EU,D,1600,defaulted,True
2768,2026-04-29,NA,C,1750,active,False
2769,2025-10-19,NA,B,3800,active,False
2770,2026-01-27,NA,B,2300,defaulted,False
2771,2025-04-07,APAC,C,2000,active,False
2772,2025-07-18,EU,D,1350,active,False
2773,2025-02-02,APAC,B,3850,active,False
2774,2025-08-17,NA,B,3800,defaulted,False
2775,2025-05-04,NA,C,1850,defaulted,False
2776,2026-03-17,EU,C,2000,active,False
2777,2025-01-07,NA,D,1200,active,False
2778,2025-05-22,APAC,A,4100,active,False
2779,2026-02-01,APAC,D,1250,active,False
2780,2026-05-22,NA,B,2700,active,True
2781,2025-01-17,NA,A,5050,active,False
2782,2025-08-12,NA,B,2350,active,False
2783,2025-11-17,NA,B,3850,active,False
2784,2026-02-27,EU,B,3250,active,False
2785,2025-08-05,EU,C,1600,active,False
2786,2025-12-14,EU,C,2500,active,False
2787,2025-06-23,EU,A,5300,active,False
2788,2025-08-31,NA,D,1400,active,False
2789,2026-04-11,LATAM,A,4800,active,False
2790,2026-01-18,APAC,E,600,active,False
2791,2026-03-12,APAC,A,3950,active,False
2792,2026-04-11,EU,B,3650,active,False
2793,2025-07-26,NA,A,4450,active,False
2794,2025-06-08,EU,D,1200,defaulted,False
2795,2026-03-11,EU,C,2050,active,False
2796,2025-06-01,NA,C,1700,active,False
2797,2025-02-19,EU,B,2800,active,False
2798,2025-12-15,APAC,B,3700,active,False
2799,2025-02-09,NA,D,1250,active,False
2800,2025-08-13,NA,B,2900,active,False
2801,2026-01-03,LATAM,D,1000,active,False
2802,2026-02-16,EU,A,2850,active,False
2803,2025-06-26,APAC,A,4300,active,False
2804,2025-07-10,EU,E,550,active,False
2805,2026-03-16,NA,B,2500,active,False
2806,2025-08-11,EU,D,850,active,False
2807,2025-11-14,NA,C,2700,active,False
2808,2026-01-05,EU,A,3350,active,False
2809,2026-02-08,EU,B,4050,active,False
2810,2026-02-13,EU,A,4100,active,False
2811,2025-10-17,NA,C,1900,active,False
2812,2026-02-26,EU,B,3400,active,False
2813,2025-01-27,LATAM,B,3150,defaulted,False
2814,2025-11-27,NA,B,3200,active,False
2815,2025-01-16,NA,B,2100,active,False
2816,2025-02-05,EU,B,3600,active,False
2817,2025-04-29,EU,A,2850,active,False
2818,2025-06-05,EU,B,2450,active,False
2819,2026-03-28,NA,D,1550,active,False
2820,2026-05-14,APAC,A,2900,active,False
2821,2025-08-16,EU,C,2050,active,False
2822,2025-11-21,LATAM,A,4250,active,False
2823,2025-09-08,NA,C,1800,active,False
2824,2026-03-20,NA,B,3200,active,False
2825,2026-01-20,EU,C,1650,active,False
2826,2025-11-24,EU,C,2450,active,False
2827,2025-10-13,EU,B,3100,active,False
2828,2025-09-13,NA,D,1100,defaulted,False
2829,2026-03-13,NA,C,2100,active,False
2830,2025-10-20,EU,C,1750,active,False
2831,2026-04-27,APAC,B,2200,active,False
2832,2025-02-28,NA,B,4150,defaulted,False
2833,2025-12-20,NA,D,950,active,False
2834,2025-11-19,APAC,B,3100,active,False
2835,2025-05-17,NA,A,4100,active,False
2836,2025-02-19,NA,B,3500,active,False
2837,2025-11-14,EU,B,3000,active,False
2838,2025-04-23,NA,C,2000,active,False
2839,2026-05-18,APAC,C,1950,active,False
2840,2025-04-03,NA,B,2500,active,False
2841,2025-08-10,LATAM,E,900,defaulted,False
2842,2025-11-09,NA,C,2650,defaulted,False
2843,2025-07-23,NA,C,1600,active,False
2844,2025-04-07,NA,C,2250,active,False
2845,2025-12-13,NA,A,4800,active,False
2846,2026-03-28,APAC,A,5450,active,False
2847,2025-01-10,NA,D,1050,defaulted,False
2848,2025-07-07,APAC,C,1800,active,False
2849,2026-01-28,APAC,C,2400,active,False
2850,2025-11-14,NA,A,5500,active,False
2851,2026-05-12,NA,C,1900,active,False
2852,2026-05-15,EU,D,1600,active,False
2853,2025-04-12,NA,D,1650,defaulted,False
2854,2026-01-29,NA,C,1800,active,False
2855,2025-07-08,NA,B,2400,active,False
2856,2025-02-24,APAC,B,2500,defaulted,False
2857,2026-01-23,EU,A,3900,active,False
2858,2025-07-20,EU,D,1400,active,False
2859,2025-11-19,APAC,B,2150,active,False
2860,2025-11-28,APAC,C,2400,active,False
2861,2025-10-22,APAC,B,3950,active,False
2862,2025-08-06,NA,B,2350,active,False
2863,2025-05-05,APAC,D,800,active,False
2864,2025-03-31,LATAM,C,2750,active,False
2865,2026-02-22,NA,D,1550,active,False
2866,2025-11-22,NA,C,2450,active,False
2867,2025-04-21,NA,D,1600,defaulted,False
2868,2025-06-05,LATAM,E,600,defaulted,False
2869,2025-09-04,EU,D,1400,active,False
2870,2026-02-07,EU,B,2550,active,False
2871,2025-11-05,LATAM,A,4200,active,False
2872,2026-02-20,EU,B,2100,active,False
2873,2025-02-15,NA,A,5350,active,False
2874,2026-03-07,APAC,C,2100,active,False
2875,2026-01-15,APAC,C,1600,active,False
2876,2025-08-25,EU,A,3450,active,False
2877,2025-07-08,NA,A,5050,active,False
2878,2026-03-06,LATAM,A,3600,active,False
2879,2025-06-08,NA,C,1900,active,False
2880,2025-01-09,APAC,A,3100,active,False
2881,2025-11-19,NA,B,3050,active,False
2882,2025-08-11,NA,D,850,defaulted,False
2883,2025-07-04,EU,E,700,defaulted,False
2884,2025-04-11,APAC,C,2250,active,False
2885,2025-08-28,LATAM,B,3100,active,False
2886,2025-02-24,NA,B,4000,active,False
2887,2025-04-03,NA,A,4150,active,False
2888,2025-01-03,APAC,D,1400,active,False
2889,2025-05-20,EU,B,3750,active,False
2890,2025-07-01,NA,D,1350,active,False
2891,2025-02-08,EU,D,1000,defaulted,False
2892,2026-01-21,NA,D,950,active,False
2893,2025-12-12,NA,B,3700,active,False
2894,2025-03-20,NA,D,1300,defaulted,False
2895,2025-03-11,NA,B,3800,active,False
2896,2025-09-21,NA,B,3450,active,False
2897,2025-07-21,APAC,A,5400,active,False
2898,2025-02-19,NA,A,4950,active,False
2899,2025-10-15,EU,B,2700,active,False
2900,2025-08-12,EU,B,2250,active,False
2901,2025-09-20,NA,B,3850,active,False
2902,2025-12-31,NA,A,3050,active,False
2903,2026-01-21,EU,B,3800,active,False
2904,2025-08-04,NA,A,3400,active,False
2905,2025-11-27,LATAM,C,2650,active,True
2906,2025-08-11,NA,A,4050,active,False
2907,2025-05-12,NA,E,450,active,False
2908,2025-12-15,EU,A,4700,active,False
2909,2026-02-23,NA,B,3550,active,False
2910,2026-03-10,LATAM,C,2700,active,False
2911,2025-10-12,NA,C,1500,active,False
2912,2026-02-03,APAC,B,2550,active,False
2913,2026-04-11,NA,C,2450,active,False
2914,2025-02-11,LATAM,D,1050,active,False
2915,2025-11-04,NA,B,3400,active,False
2916,2025-10-19,APAC,C,1600,active,False
2917,2025-09-02,NA,B,2600,active,False
2918,2025-01-20,NA,E,900,active,False
2919,2026-05-03,NA,C,2450,active,False
2920,2025-03-27,NA,D,1000,active,False
2921,2025-08-25,EU,A,4850,active,False
2922,2026-03-14,NA,C,1450,active,False
2923,2025-04-14,APAC,C,2250,active,False
2924,2026-04-16,EU,E,650,active,False
2925,2026-05-03,APAC,E,800,active,False
2926,2025-06-27,NA,D,950,active,False
2927,2025-09-12,NA,B,2800,defaulted,False
2928,2026-05-11,EU,E,550,active,False
2929,2025-07-13,NA,D,1200,defaulted,False
2930,2025-08-24,EU,B,2650,active,False
2931,2025-08-30,NA,B,4000,active,False
2932,2025-05-16,APAC,A,5550,active,False
2933,2025-11-06,EU,B,3950,active,False
2934,2025-11-02,NA,C,1700,defaulted,False
2935,2025-08-20,NA,A,3600,active,False
2936,2026-04-09,NA,A,3250,active,False
2937,2025-08-31,LATAM,D,1650,active,False
2938,2025-04-04,NA,B,3650,active,False
2939,2025-01-04,EU,C,2150,active,False
2940,2025-03-27,NA,E,500,defaulted,False
2941,2025-09-05,NA,E,750,defaulted,False
2942,2025-09-01,NA,A,3000,active,False
2943,2026-05-16,LATAM,D,1050,active,False
2944,2025-12-08,LATAM,C,2250,active,False
2945,2025-07-10,APAC,A,3600,active,True
2946,2025-01-24,NA,B,3400,active,False
2947,2025-06-16,NA,C,1550,active,False
2948,2026-03-31,NA,A,5550,active,False
2949,2025-08-20,EU,B,2300,active,False
2950,2025-04-08,NA,A,4550,active,False
2951,2026-04-18,NA,A,3900,active,False
2952,2026-03-16,LATAM,D,1150,active,False
2953,2025-12-21,APAC,E,550,active,False
2954,2025-06-17,NA,A,3250,active,False
2955,2025-02-22,APAC,C,2750,active,False
2956,2026-01-16,NA,E,850,defaulted,False
2957,2025-05-07,APAC,E,800,defaulted,False
2958,2025-02-12,EU,D,1250,active,False
2959,2026-05-05,NA,B,3000,active,False
2960,2025-01-10,NA,A,3500,active,False
2961,2025-03-17,EU,B,3850,active,False
2962,2026-02-02,EU,C,2550,active,False
2963,2026-01-29,EU,D,1050,active,False
2964,2025-11-10,NA,C,2400,active,False
2965,2025-03-28,NA,C,1750,active,False
2966,2025-02-06,NA,D,1250,defaulted,False
2967,2025-05-31,NA,C,1800,active,False
2968,2025-03-30,NA,B,3950,defaulted,False
2969,2026-04-23,NA,C,1650,active,False
2970,2025-05-25,APAC,B,2950,active,False
2971,2026-03-01,NA,A,3850,active,False
2972,2025-07-30,NA,D,1300,active,False
2973,2025-12-02,NA,B,3150,active,False
2974,2025-05-21,EU,C,1850,active,False
2975,2025-04-16,EU,C,2600,active,False
2976,2025-11-03,APAC,C,1400,active,False
2977,2025-08-10,LATAM,A,4950,active,False
2978,2025-07-02,NA,C,1550,active,False
2979,2025-10-26,NA,C,1450,defaulted,False
2980,2026-04-14,EU,E,500,active,False
2981,2026-01-31,NA,B,2350,active,False
2982,2025-08-25,NA,D,1000,active,False
2983,2025-03-07,EU,B,3000,active,False
2984,2026-04-05,NA,C,1450,active,False
2985,2026-05-05,APAC,D,950,active,False
2986,2025-11-05,EU,C,2550,active,False
2987,2026-05-13,EU,E,850,active,False
2988,2025-08-30,NA,A,3150,active,False
2989,2025-12-13,EU,B,3950,active,False
2990,2026-02-14,APAC,B,3000,active,False
2991,2026-01-19,NA,C,1500,active,False
2992,2025-04-10,LATAM,A,4650,active,False
2993,2025-04-10,NA,A,3050,active,False
2994,2025-07-30,APAC,B,2400,active,False
2995,2025-03-03,EU,C,2150,active,False
2996,2026-03-06,EU,C,1800,active,False
2997,2025-03-06,NA,B,2950,active,False
2998,2025-09-16,APAC,D,1650,defaulted,False
2999,2025-11-02,APAC,E,800,defaulted,False
3000,2025-09-28,EU,A,5350,active,False
